,house_id,house_name,price_per_night,rating,review_num,house_url
71,4211269,Natural Light Guest Space,199,0,52,https://www.airbnb.com/rooms/39965050?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d8dea5c2-67a8-a592-54e0-37af2f0c2277&amp;federated_search_id=ec141356-f24e-43ed-820b-75024b9350c5
72,40307263,Luxurious Tiki Resort Apartment/ Convention Center,83,4.96,176,https://www.airbnb.com/rooms/33717087?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d8dea5c2-67a8-a592-54e0-37af2f0c2277&amp;federated_search_id=ec141356-f24e-43ed-820b-75024b9350c5
73,16303125,"SUPA DUPA MASTERBDRM ROOFTOP POOL,GYM,SAUNA,PARKNG",100,4.85,40,https://www.airbnb.com/rooms/13637456?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d8dea5c2-67a8-a592-54e0-37af2f0c2277&amp;federated_search_id=ec141356-f24e-43ed-820b-75024b9350c5
74,33834286,#2 Air-conditioned room ❊ walk to downtown LA,65,4.71,189,https://www.airbnb.com/rooms/39771085?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d8dea5c2-67a8-a592-54e0-37af2f0c2277&amp;federated_search_id=ec141356-f24e-43ed-820b-75024b9350c5
75,39222924,Entire Renovated and Clean Apartment Close to DTLA,116,4.82,117,https://www.airbnb.com/rooms/24338145?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d8dea5c2-67a8-a592-54e0-37af2f0c2277&amp;federated_search_id=ec141356-f24e-43ed-820b-75024b9350c5
76,39833870,Prime Location Hollywood Hills Stunning Views,47,4.55,341,https://www.airbnb.com/rooms/34367154?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d8dea5c2-67a8-a592-54e0-37af2f0c2277&amp;federated_search_id=ec141356-f24e-43ed-820b-75024b9350c5
77,19123987,Touch of Big Sur near Venice Beach,44,4.86,298,https://www.airbnb.com/rooms/16493077?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d8dea5c2-67a8-a592-54e0-37af2f0c2277&amp;federated_search_id=ec141356-f24e-43ed-820b-75024b9350c5
78,38978918,Join the Hip Crowd at a Sun-Drenched Rooftop Bar,80,4.85,8,https://www.airbnb.com/rooms/28289822?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
79,39567922,步行到公园 Quiet & Clean private room Safe neighborhood,183,4.81,9,https://www.airbnb.com/rooms/4211269?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
80,40409269,Hollywood Hills Prime Studio~Washer&Dryer+ Pool*,123,4.67,0,https://www.airbnb.com/rooms/39567922?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
81,11950632,Hollywood Central Suite~Comfy* Pool+Gym,43,0,189,https://www.airbnb.com/rooms/40409269?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
82,27291841,NEW ! Cozy Chanel Studio in the heart of Hollywood,61,4.97,98,https://www.airbnb.com/rooms/plus/16651582?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
83,37091308,COZY GUEST HOUSE in Whittier/ LA/OC,257,4.75,23,https://www.airbnb.com/rooms/35680170?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
84,40448691,"5 min to LAX, Private Entrance, Studio Apartment",160,0,0,https://www.airbnb.com/rooms/40766094?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
85,40640151,Los Angeles Studio 31,86,4.84,0,https://www.airbnb.com/rooms/5208021?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
86,40408492,Amazing view in Studio city,85,0,0,https://www.airbnb.com/rooms/37664330?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
87,67843,STUDIO 31 ~ Bunk Beds! 5 min to Subway ~ Koreatown,146,4.61,0,https://www.airbnb.com/rooms/29613837?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
88,37664330,U5 Private room w/ 24 hour self check in- downtown,72,4.84,0,https://www.airbnb.com/rooms/27291841?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
89,26362417,Private Bedroom In A Modern Decor Home Near Shore,168,4.84,0,https://www.airbnb.com/rooms/29222042?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=ec9f051f-5bdc-e24d-c8ed-44f1748cebad&amp;federated_search_id=8b70bd68-fca5-4f3b-b200-b510aa00b884
90,33717087,"Nice, cozy studio in the heart of Glendale.",114,4.17,228,https://www.airbnb.com/rooms/19088723?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
91,24679423,New Cozy & Charming Highland Park Bungalow,70,0,20,https://www.airbnb.com/rooms/28175123?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
92,29154842,Los Angeles Studio 31,104,0,10,https://www.airbnb.com/rooms/40763602?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
93,40654941,"5 min to LAX, Private Entrance, Studio Apartment",135,4.31,6,https://www.airbnb.com/rooms/18012892?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
94,4746568,Comfy Cozy Casa,114,4.90,0,https://www.airbnb.com/rooms/39058427?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
95,36181284,"Cozy Studio in East LA, 10 min from DTLA",50,4.26,20,https://www.airbnb.com/rooms/31084665?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
96,39796735,Private room Queen bed № 2. Cam.,73,4.67,17,https://www.airbnb.com/rooms/14054436?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
97,26105918,Comfort & Luxury ( Back-House ) 5 mins from LAX,102,4.69,144,https://www.airbnb.com/rooms/35643040?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
98,38520587,Studio Near LAX & New Rams Stadium & The Forum,95,0,221,https://www.airbnb.com/rooms/40162653?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
99,31570547,pierA,116,4.96,32,https://www.airbnb.com/rooms/35522378?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
100,6303827,Hollywood Central Suite~Comfy* Pool+Gym,50,4.45,290,https://www.airbnb.com/rooms/2357443?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
101,40241031,Peaceful home #3 中文房東,115,4.83,0,https://www.airbnb.com/rooms/plus/16651582?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=b8a3cf3a-29d2-a7e5-50a0-5e324e03a2e3&amp;federated_search_id=5f1f7df6-5fdb-4f54-9b40-3edcfb928c77
102,17302731,HEART of LA VENETIAN (Master Bedroom) W/Breakfast,69,4.68,191,https://www.airbnb.com/rooms/17302731?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
103,33457255,So-Cal Go Anywhere Do What You Want To Do Retreat,65,4.55,44,https://www.airbnb.com/rooms/33457255?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
104,24717563,002 Clean and bright,60,4.53,98,https://www.airbnb.com/rooms/24717563?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
105,38753113,CHARMING ROOM 3 MILES FROM BEACH!,99,0,0,https://www.airbnb.com/rooms/38753113?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
106,6271245,"Private Room & Master Bath, Close to Everything!",83,4.96,228,https://www.airbnb.com/rooms/6271245?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
107,37433576,Los Angeles View Park beautiful home.,100,4.97,24,https://www.airbnb.com/rooms/37433576?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
108,37060401,Bachelor/Bachelorette apartment in Hollywood Hills,123,4.25,27,https://www.airbnb.com/rooms/37060401?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
109,36000988,Peaceful home #3 中文房東,99,4.82,17,https://www.airbnb.com/rooms/36000988?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
110,28175123,The Rooftop with Pool,53,4.63,96,https://www.airbnb.com/rooms/28175123?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
111,15165198,Private Room in WeHo Hills!,50,4.84,224,https://www.airbnb.com/rooms/15165198?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
112,40162653,The SunnySide - Stay on the Bright Side of Town,100,0,0,https://www.airbnb.com/rooms/40162653?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
113,37600457,Spacious 2 bed 2 bath apartment in Hollywood,138,0,20,https://www.airbnb.com/rooms/37600457?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
114,40759493,Sweet Home,63,4.83,0,https://www.airbnb.com/rooms/40759493?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
115,35717271,Cinema Suites Bed and Breakfast  - The Small Room,70,4.67,20,https://www.airbnb.com/rooms/35717271?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
116,29613837,••••~*Serene Hollywood Side House*~••••,45,4.76,23,https://www.airbnb.com/rooms/29613837?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
117,13511388,Stunning NEW Modern Home - Private Bedroom,80,4.17,290,https://www.airbnb.com/rooms/13511388?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=08e4daa3-2cd8-1c1c-9e46-7118e3fbcc53&amp;federated_search_id=ec0c711d-5d03-41e3-926d-c709d0ce1807
118,21884962,Welcome to LAX private room number 5,45,4.55,71,https://www.airbnb.com/rooms/37855538?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
119,35161096,Join the Hip Crowd at a Sun-Drenched Rooftop Bar,60,3.68,34,https://www.airbnb.com/rooms/40672108?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
120,40182702,"The Hoxton DTLA, Cosy Room",64,0,0,https://www.airbnb.com/rooms/40654941?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
121,20961166,Hollywood hills stunning best view,113,4.69,16,https://www.airbnb.com/rooms/31084665?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
122,29827750,En-Suite & Spa - West LA (5 Min to Beverly Hills),81,4.77,35,https://www.airbnb.com/rooms/39614803?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
123,13418404,★Awesome Mini Apt Located Near All LA Attractions★,95,4.97,334,https://www.airbnb.com/rooms/37917042?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
124,29373491,Ultimate luxury awaits you by LAX,53,4.56,43,https://www.airbnb.com/rooms/39771085?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
125,38488177,"1 Bdr Apt+Bonus Near Airport, Beach, & Downtown LA",99,0,0,https://www.airbnb.com/rooms/40309139?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
126,34214249,Pasadena  room#6 private bathroom 时尚双人房,99,4.91,221,https://www.airbnb.com/rooms/33688423?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
127,22498768,Southbay Hideaway: Garden Oasis featuring hot tub!,56,4.79,290,https://www.airbnb.com/rooms/40241031?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
128,37970815,A Traveler's Paradise ~2 Bed/1.5 Bath~ Long Beach,80,4.87,82,https://www.airbnb.com/rooms/39176420?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
129,18012892,Master bedroom in a house with beautiful city view,104,4.54,35,https://www.airbnb.com/rooms/23998602?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=f48b4ebe-765c-3342-2014-bd74c83cf57f&amp;federated_search_id=ae54e41d-8402-4926-b725-d6cf90412247
130,18278425,Modern Loft with Rooftop in Downtown LA,63,0,0,https://www.airbnb.com/rooms/plus/16651582?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
131,1025047,Tony's room-Spacious Master bedroom w private bath,257,4.41,136,https://www.airbnb.com/rooms/31085930?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
132,21284644,Beverly Hills Master Suit I with Private Bathroom,30,4.88,33,https://www.airbnb.com/rooms/23093274?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
133,21065928,Motel Room 2,80,4.26,236,https://www.airbnb.com/rooms/38978918?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
134,13496008,"The Hoxton DTLA, Cosy Room",117,0,0,https://www.airbnb.com/rooms/39599271?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
135,16493077,Arcadia!Location!,58,4.75,0,https://www.airbnb.com/rooms/35774599?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
136,28544248,Modern and Convenient in the Center of Hollywood,113,4.28,0,https://www.airbnb.com/rooms/39499579?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
137,16498576,SUPER DEAL the HEART of LA SUBWAY & POOL GYM BBQ,93,4.74,241,https://www.airbnb.com/rooms/40759493?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
138,37998331,Room for 5 ppl in downtown LA w/skyline views,69,4.25,181,https://www.airbnb.com/rooms/25359357?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
139,22484936,Cozy quiet room in Pasadena-very convenient place,120,4.69,233,https://www.airbnb.com/rooms/37878744?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
140,36913174,Prime Location 2 beds house Cozy w/ private garden,86,4.34,0,https://www.airbnb.com/rooms/38669837?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
141,21234077,PERFECT MASTER BEDROOM in HOLLYWOOD,69,4.62,0,https://www.airbnb.com/rooms/38494821?location=Los%20Angeles%2C%20CA&amp;adults=2&amp;check_in=2019-12-25&amp;check_out=2019-12-26&amp;previous_page_section_name=1000&amp;search_id=d95e51cb-386c-f766-6929-ed1dc9fdc004&amp;federated_search_id=fba52b71-07a4-41a7-a735-43f9ba288dd6
